,Node 1,,,,Node 2,,,,Node 3,,,,Node 4,,,,Node 5,,,,Node 6,,,,Node 7,,,,Node 8,,,,Node 9,,,
Time (s),Temperature (°C),Humidity (%),Pressure (Pa),TDS (Volts),Temperature (°C).1,Humidity (%).1,Pressure (Pa).1,TDS (Volts).1,Temperature (°C).2,Humidity (%).2,Pressure (Pa).2,TDS (Volts).2,Temperature (°C).3,Humidity (%).3,Pressure (Pa).3,TDS (Volts).3,Temperature (°C).4,Humidity (%).4,Pressure (Pa).4,TDS (Volts).4,Temperature (°C).5,Humidity (%).5,Pressure (Pa).5,TDS (Volts).5,Temperature (°C).6,Humidity (%).6,Pressure (Pa).6,TDS (Volts).6,Temperature (°C).7,Humidity (%).7,Pressure (Pa).7,TDS (Volts).7,Temperature (°C).8,Humidity (%).8,Pressure (Pa).8,TDS (Volts).8,R1,R2,R3,R4,R5,R6,R7,R8,R9
5960.45112,23.17,50.36,100309.0,0.0706,23.1,53.6,100325.0,0.0738,22.93,51.28,100305.0,0.061,23.05,48.24,100287.0,0.0706,23.17,51.46,100207.0,0.077,23.47,61.99,100270,0.0176,23.63,50.64,100280.0,0.025,22.75,51.68,100248.0,0.0867,22.81,56.59,100211.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
5970.56674,23.17,50.21,100311.0,0.0706,23.1,53.62,100324.0,0.077,22.92,51.21,100304.0,0.061,23.06,47.74,100289.0,0.0706,23.16,51.55,100208.0,0.077,23.47,62.02,100268,0.0247,23.63,50.77,100278.0,0.0322,22.75,51.55,100248.0,0.0867,22.82,56.58,100205.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
5980.68284,23.16,49.84,100311.0,0.0706,23.1,53.55,100321.0,0.077,22.92,51.19,100306.0,0.061,23.06,47.8,100294.0,0.0706,23.16,51.56,100208.0,0.077,23.48,61.98,100267,0.0247,23.63,50.63,100280.0,0.0322,22.75,51.34,100248.0,0.0867,22.82,56.58,100200.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
5990.79895,23.17,50.31,100310.0,0.0706,23.1,53.6,100323.0,0.077,22.92,51.17,100307.0,0.061,23.06,47.8,100289.0,0.0706,23.16,51.45,100211.0,0.077,23.47,62.0,100262,0.0247,23.63,50.64,100280.0,0.0322,22.75,52.03,100248.0,0.0867,22.81,56.6,100204.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
6000.91409,23.17,50.21,100309.0,0.0706,23.09,53.51,100322.0,0.077,22.92,51.14,100306.0,0.061,23.06,47.83,100287.0,0.0706,23.16,51.5,100211.0,0.077,23.47,61.97,100266,0.0176,23.63,50.57,100279.0,0.025,22.75,51.34,100252.0,0.0867,22.81,56.64,100208.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6011.03019,23.17,50.19,100312.0,0.0706,23.1,53.66,100324.0,0.077,22.92,51.2,100305.0,0.061,23.06,47.82,100292.0,0.0706,23.16,51.51,100204.0,0.077,23.47,61.95,100263,0.0176,23.64,50.78,100282.0,0.025,22.75,51.51,100250.0,0.0867,22.81,56.61,100205.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6021.14629,23.17,49.66,100307.0,0.0706,23.1,53.55,100325.0,0.077,22.93,51.27,100308.0,0.061,23.06,47.71,100291.0,0.0706,23.16,51.42,100208.0,0.077,23.47,61.96,100267,0.0176,23.63,50.63,100281.0,0.025,22.75,51.89,100248.0,0.0867,22.81,56.58,100203.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6051.53179,23.16,50.09,100310.0,0.0706,23.1,53.51,100321.0,0.077,22.92,51.19,100308.0,0.061,23.05,47.92,100288.0,0.0706,23.16,51.55,100210.0,0.077,23.47,62.05,100264,0.0176,23.63,50.67,100280.0,0.025,22.75,52.15,100250.0,0.0867,22.81,56.58,100205.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6061.64979,23.16,50.16,100311.0,0.0706,23.1,53.57,100321.0,0.077,22.92,51.21,100308.0,0.061,23.05,47.99,100292.0,0.0706,23.16,51.39,100209.0,0.077,23.47,62.0,100264,0.0247,23.63,50.71,100281.0,0.025,22.74,51.51,100245.0,0.0867,22.82,56.6,100206.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6071.76685,23.16,50.43,100313.0,0.0706,23.1,53.58,100322.0,0.077,22.93,51.17,100306.0,0.061,23.05,47.86,100289.0,0.0706,23.15,51.49,100210.0,0.077,23.47,61.97,100262,0.0176,23.63,50.72,100280.0,0.025,22.75,51.53,100243.0,0.0867,22.81,56.64,100207.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6081.88247,23.17,50.5,100310.0,0.0706,23.1,53.58,100321.0,0.077,22.92,51.1,100302.0,0.061,23.06,47.69,100288.0,0.0706,23.16,51.56,100209.0,0.077,23.47,61.99,100266,0.0247,23.63,50.62,100283.0,0.0322,22.74,51.72,100247.0,0.0867,22.81,56.6,100207.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
6091.99762,23.16,50.16,100309.0,0.0706,23.1,53.58,100320.0,0.0738,22.92,51.17,100303.0,0.061,23.06,47.96,100289.0,0.0706,23.16,51.54,100209.0,0.077,23.47,62.0,100262,0.0247,23.63,50.58,100279.0,0.025,22.74,51.57,100247.0,0.0867,22.81,56.55,100205.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6102.1142,23.16,50.31,100309.0,0.0706,23.1,53.65,100320.0,0.077,22.93,51.17,100306.0,0.061,23.05,47.69,100290.0,0.0706,23.16,51.32,100209.0,0.077,23.47,61.99,100260,0.0176,23.63,50.62,100282.0,0.025,22.74,51.73,100245.0,0.0867,22.81,56.6,100209.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6112.22982,23.16,49.96,100311.0,0.0706,23.1,53.63,100323.0,0.0738,22.92,51.22,100305.0,0.061,23.06,48.02,100290.0,0.0706,23.16,51.49,100209.0,0.077,23.47,62.02,100263,0.0247,23.63,50.65,100280.0,0.025,22.74,51.65,100246.0,0.0867,22.82,56.58,100207.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6122.34592,23.16,50.06,100307.0,0.0706,23.1,53.53,100322.0,0.0738,22.93,51.19,100305.0,0.061,23.06,47.8,100289.0,0.0706,23.15,51.52,100204.0,0.077,23.47,62.01,100264,0.0247,23.63,50.63,100282.0,0.025,22.75,51.7,100246.0,0.0867,22.82,56.63,100204.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6132.46059,23.16,50.1,100309.0,0.0706,23.1,53.6,100321.0,0.0738,22.92,51.21,100305.0,0.061,23.06,47.63,100285.0,0.0706,23.15,51.37,100208.0,0.077,23.47,62.03,100264,0.0176,23.63,50.64,100279.0,0.025,22.75,51.81,100244.0,0.0867,22.81,56.62,100203.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6142.57717,23.16,49.92,100312.0,0.0706,23.1,53.64,100320.0,0.077,22.92,51.17,100303.0,0.061,23.05,47.8,100290.0,0.0706,23.16,51.5,100207.0,0.077,23.47,61.99,100263,0.0247,23.63,50.73,100280.0,0.025,22.74,51.96,100243.0,0.0867,22.81,56.58,100203.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6152.69279,23.16,50.32,100307.0,0.0706,23.1,53.58,100324.0,0.0738,22.92,51.15,100302.0,0.061,23.05,48.23,100286.0,0.0706,23.15,51.6,100209.0,0.077,23.47,62.0,100262,0.0176,23.63,50.72,100278.0,0.0322,22.74,51.65,100244.0,0.0867,22.82,56.57,100205.0,0.0899,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,27.85016969036745,28.839421454175206
6162.80937,23.16,49.95,100307.0,0.0706,23.1,53.56,100319.0,0.077,22.92,51.22,100302.0,0.061,23.05,47.76,100285.0,0.0706,23.15,51.3,100210.0,0.077,23.47,61.97,100265,0.0247,23.63,50.62,100277.0,0.025,22.75,51.26,100242.0,0.0867,22.81,56.61,100205.0,0.0899,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,28.839421454175206
6172.92404,23.16,50.34,100303.0,0.0706,23.1,53.56,100319.0,0.077,22.92,51.15,100302.0,0.061,23.05,47.79,100289.0,0.0706,23.15,51.43,100211.0,0.077,23.47,61.99,100265,0.0247,23.63,50.61,100276.0,0.0322,22.74,51.72,100246.0,0.0867,22.81,56.6,100203.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,27.85016969036745
6183.04061,23.16,49.9,100301.0,0.0706,23.1,53.62,100317.0,0.0738,22.92,51.21,100303.0,0.061,23.05,47.7,100288.0,0.0706,23.15,51.43,100211.0,0.077,23.47,61.97,100264,0.0176,23.63,50.71,100272.0,0.025,22.75,51.18,100244.0,0.0867,22.81,56.59,100201.0,0.0899,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,28.839421454175206
6193.15671,23.16,50.03,100309.0,0.0706,23.1,53.53,100316.0,0.0738,22.92,51.19,100303.0,0.061,23.05,47.69,100287.0,0.0706,23.15,51.45,100208.0,0.077,23.47,62.03,100261,0.0176,23.63,50.65,100275.0,0.025,22.74,51.53,100245.0,0.0867,22.81,56.6,100206.0,0.0899,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,28.839421454175206
6203.27281,23.16,50.45,100307.0,0.0706,23.1,53.6,100318.0,0.077,22.92,51.22,100303.0,0.061,23.05,47.88,100284.0,0.0706,23.14,51.32,100204.0,0.077,23.47,62.02,100263,0.0176,23.63,50.65,100275.0,0.025,22.74,51.49,100245.0,0.0867,22.81,56.63,100204.0,0.0899,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,28.839421454175206
6213.38796,23.16,50.05,100303.0,0.0706,23.1,53.56,100318.0,0.077,22.92,51.2,100306.0,0.061,23.05,47.78,100284.0,0.0706,23.15,51.42,100202.0,0.077,23.47,62.06,100260,0.0247,23.63,50.8,100277.0,0.0322,22.74,51.72,100243.0,0.0867,22.81,56.61,100199.0,0.0899,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,28.839421454175206
6223.50406,23.16,50.04,100304.0,0.0706,23.1,53.55,100317.0,0.077,22.92,51.17,100301.0,0.061,23.05,47.69,100283.0,0.0706,23.15,51.46,100202.0,0.077,23.47,62.02,100258,0.0247,23.63,50.72,100276.0,0.025,22.75,51.68,100244.0,0.0867,22.81,56.6,100200.0,0.0899,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,28.839421454175206
6233.62016,23.15,50.2,100304.0,0.0706,23.1,53.58,100318.0,0.077,22.92,51.31,100303.0,0.061,23.05,47.98,100283.0,0.0706,23.14,51.48,100200.0,0.077,23.47,61.97,100257,0.0176,23.63,50.67,100275.0,0.0322,22.75,51.73,100246.0,0.0867,22.81,56.58,100202.0,0.0899,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,27.85016969036745,28.839421454175206
6243.73626,23.16,49.93,100309.0,0.0706,23.1,53.58,100315.0,0.0738,22.93,51.14,100302.0,0.061,23.05,47.75,100283.0,0.0738,23.15,51.49,100203.0,0.077,23.47,62.0,100258,0.0247,23.63,50.64,100273.0,0.0322,22.75,51.73,100241.0,0.0867,22.81,56.61,100202.0,0.0899,22.832475603925868,23.83520094363468,19.807990964280673,23.83520094363468,24.835226475950076,8.14585394531194,10.585141354372123,27.85016969036745,28.839421454175206
6253.85093,23.16,50.26,100305.0,0.0706,23.1,53.64,100318.0,0.0738,22.93,51.15,100301.0,0.061,23.05,47.96,100283.0,0.0706,23.15,51.49,100201.0,0.077,23.47,61.99,100262,0.0176,23.63,50.63,100275.0,0.0322,22.74,51.95,100239.0,0.0867,22.81,56.61,100202.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,27.85016969036745,27.85016969036745
6263.96656,23.15,50.01,100302.0,0.0706,23.09,53.56,100317.0,0.0738,22.92,51.14,100299.0,0.061,23.05,48.08,100285.0,0.0706,23.15,51.45,100204.0,0.077,23.47,62.06,100259,0.0247,23.63,50.62,100273.0,0.025,22.74,52.2,100240.0,0.0867,22.81,56.55,100201.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6274.08313,23.16,50.01,100305.0,0.0706,23.1,53.51,100317.0,0.0738,22.92,51.22,100296.0,0.061,23.05,47.67,100281.0,0.0706,23.15,51.46,100204.0,0.077,23.47,62.02,100260,0.0247,23.63,50.7,100273.0,0.025,22.74,51.43,100241.0,0.0867,22.81,56.59,100200.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,27.85016969036745,27.85016969036745
6284.19876,23.16,50.21,100305.0,0.0706,23.1,53.63,100314.0,0.077,22.92,51.23,100297.0,0.061,23.05,47.98,100285.0,0.0706,23.14,51.63,100203.0,0.077,23.47,61.97,100257,0.0247,23.63,50.64,100276.0,0.0322,22.74,51.64,100241.0,0.0899,22.81,56.6,100197.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,28.839421454175206,27.85016969036745
6294.31533,23.15,50.17,100302.0,0.0706,23.1,53.6,100317.0,0.0738,22.92,51.16,100299.0,0.061,23.05,47.76,100283.0,0.0706,23.14,51.59,100202.0,0.077,23.47,61.97,100258,0.0247,23.63,50.73,100274.0,0.025,22.74,51.76,100241.0,0.0899,22.81,56.62,100200.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6304.43096,23.15,50.06,100304.0,0.0706,23.09,53.56,100313.0,0.0738,22.92,51.2,100301.0,0.061,23.05,47.91,100280.0,0.0706,23.14,51.52,100198.0,0.077,23.47,62.04,100260,0.0247,23.63,50.71,100274.0,0.025,22.75,51.78,100244.0,0.0899,22.81,56.63,100202.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6314.54658,23.16,50.16,100304.0,0.0706,23.09,53.63,100315.0,0.0738,22.92,51.18,100300.0,0.061,23.05,48.13,100282.0,0.0706,23.14,51.5,100200.0,0.077,23.47,62.0,100259,0.0247,23.62,50.74,100272.0,0.025,22.74,51.5,100241.0,0.0899,22.8,56.61,100196.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6324.66316,23.16,50.38,100306.0,0.0706,23.1,53.51,100314.0,0.077,22.92,51.25,100302.0,0.061,23.05,47.78,100281.0,0.0706,23.14,51.45,100204.0,0.077,23.47,62.03,100255,0.0247,23.62,50.59,100277.0,0.025,22.74,51.79,100241.0,0.0899,22.81,56.61,100197.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6334.77878,23.16,50.19,100302.0,0.0706,23.1,53.55,100319.0,0.0738,22.92,51.17,100301.0,0.061,23.05,47.82,100281.0,0.0706,23.14,51.46,100202.0,0.077,23.47,62.03,100256,0.0247,23.63,50.68,100278.0,0.025,22.74,51.6,100245.0,0.0899,22.81,56.62,100197.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6344.89345,23.16,50.12,100302.0,0.0706,23.1,53.5,100317.0,0.077,22.92,51.16,100300.0,0.061,23.05,47.96,100283.0,0.0706,23.14,51.51,100201.0,0.077,23.47,62.03,100256,0.0176,23.62,50.77,100278.0,0.025,22.74,51.48,100238.0,0.0899,22.81,56.64,100201.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,28.839421454175206,27.85016969036745
6355.01003,23.15,50.01,100303.0,0.0706,23.1,53.62,100316.0,0.077,22.92,51.23,100300.0,0.061,23.04,47.86,100283.0,0.0706,23.14,51.41,100205.0,0.077,23.47,61.95,100254,0.0176,23.63,50.77,100278.0,0.0322,22.74,51.56,100241.0,0.0899,22.81,56.65,100199.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,28.839421454175206,27.85016969036745
6365.1266,23.15,50.35,100304.0,0.0706,23.09,53.62,100319.0,0.077,22.92,51.3,100298.0,0.061,23.04,47.78,100283.0,0.0706,23.14,51.51,100206.0,0.077,23.47,62.01,100255,0.0247,23.63,50.65,100277.0,0.0322,22.74,51.26,100241.0,0.0899,22.81,56.61,100199.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,28.839421454175206,27.85016969036745
6375.24175,23.16,49.99,100303.0,0.0706,23.09,53.63,100317.0,0.077,22.92,51.2,100298.0,0.061,23.05,47.81,100282.0,0.0706,23.14,51.59,100203.0,0.077,23.47,62.05,100258,0.0176,23.62,50.72,100276.0,0.025,22.74,51.71,100239.0,0.0899,22.8,56.65,100196.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,28.839421454175206,27.85016969036745
6385.3569,23.15,49.92,100304.0,0.0706,23.09,53.61,100312.0,0.077,22.92,51.17,100298.0,0.061,23.05,47.88,100284.0,0.0706,23.14,51.5,100205.0,0.077,23.47,61.98,100258,0.0176,23.62,50.74,100270.0,0.0322,22.74,51.3,100238.0,0.0899,22.81,56.64,100199.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,28.839421454175206,27.85016969036745
6395.47348,23.16,50.26,100300.0,0.0706,23.09,53.55,100313.0,0.0738,22.92,51.12,100300.0,0.061,23.04,47.88,100283.0,0.0706,23.14,51.51,100206.0,0.077,23.47,61.99,100255,0.0176,23.62,50.71,100276.0,0.025,22.74,51.47,100239.0,0.0899,22.81,56.56,100198.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,28.839421454175206,27.85016969036745
6405.59101,23.16,49.87,100302.0,0.0706,23.09,53.71,100315.0,0.0738,22.92,51.16,100293.0,0.061,23.04,47.28,100279.0,0.0706,23.14,51.47,100201.0,0.077,23.46,62.03,100257,0.0176,23.62,50.66,100272.0,0.025,22.74,51.64,100239.0,0.0899,22.81,56.58,100200.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,28.839421454175206,27.85016969036745
6415.70615,23.15,50.22,100299.0,0.0706,23.1,53.6,100315.0,0.077,22.92,51.2,100298.0,0.061,23.04,47.68,100279.0,0.0738,23.14,51.47,100201.0,0.077,23.47,62.0,100260,0.0211,23.62,50.71,100268.0,0.0322,22.74,51.79,100242.0,0.0899,22.8,56.61,100197.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,23.83520094363468,24.835226475950076,6.96939669409619,10.585141354372123,28.839421454175206,27.85016969036745
6425.8213,23.15,50.21,100299.0,0.0706,23.09,53.57,100314.0,0.0738,22.92,51.25,100300.0,0.061,23.05,47.89,100277.0,0.0706,23.13,51.36,100197.0,0.077,23.47,62.01,100258,0.0176,23.62,50.77,100270.0,0.025,22.74,52.06,100241.0,0.0867,22.81,56.64,100197.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6435.93692,23.15,50.56,100301.0,0.0706,23.09,53.55,100310.0,0.077,22.92,51.15,100300.0,0.061,23.05,47.87,100281.0,0.0706,23.13,51.45,100198.0,0.077,23.47,62.01,100256,0.0176,23.62,50.69,100273.0,0.025,22.74,52.06,100240.0,0.0867,22.8,56.64,100198.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,27.85016969036745,27.85016969036745
6446.05255,23.15,50.15,100303.0,0.0706,23.09,53.61,100314.0,0.077,22.92,51.24,100298.0,0.061,23.05,47.98,100281.0,0.0706,23.13,51.48,100198.0,0.077,23.47,62.05,100255,0.0176,23.62,50.73,100274.0,0.0322,22.74,51.87,100242.0,0.0899,22.8,56.6,100195.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,28.839421454175206,27.85016969036745
6456.16912,23.15,50.29,100299.0,0.0706,23.09,53.46,100313.0,0.0738,22.92,51.14,100299.0,0.061,23.04,47.77,100279.0,0.0738,23.13,51.49,100195.0,0.077,23.47,61.98,100256,0.0247,23.62,50.71,100270.0,0.0322,22.74,51.91,100240.0,0.0899,22.8,56.62,100198.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,23.83520094363468,24.835226475950076,8.14585394531194,10.585141354372123,28.839421454175206,27.85016969036745
6466.28379,23.16,50.26,100300.0,0.0706,23.09,53.65,100314.0,0.077,22.92,51.14,100296.0,0.061,23.05,47.98,100282.0,0.0706,23.13,51.55,100198.0,0.077,23.47,62.02,100255,0.0176,23.62,50.71,100272.0,0.025,22.74,51.68,100240.0,0.0899,22.8,56.62,100196.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,8.24372759856631,28.839421454175206,27.85016969036745
6476.39989,23.15,50.24,100301.0,0.0706,23.1,53.62,100316.0,0.077,22.92,51.24,100296.0,0.061,23.04,47.89,100279.0,0.0706,23.13,51.61,100203.0,0.077,23.47,62.03,100251,0.0247,23.62,50.64,100271.0,0.025,22.74,51.76,100237.0,0.0899,22.81,56.62,100198.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6486.51599,23.15,49.81,100296.0,0.0706,23.09,53.6,100317.0,0.077,22.92,51.21,100295.0,0.061,23.04,47.89,100283.0,0.0706,23.13,51.5,100200.0,0.077,23.47,61.99,100255,0.0211,23.62,50.72,100273.0,0.025,22.74,51.41,100238.0,0.0899,22.8,56.65,100198.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,6.96939669409619,8.24372759856631,28.839421454175206,27.85016969036745
6496.63209,23.15,49.95,100299.0,0.0706,23.09,53.67,100310.0,0.077,22.92,51.25,100298.0,0.061,23.04,47.81,100281.0,0.0706,23.14,51.49,100200.0,0.077,23.47,62.01,100255,0.0176,23.62,50.73,100271.0,0.0322,22.74,51.79,100237.0,0.0899,22.81,56.64,100199.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,5.822114831434818,10.585141354372123,28.839421454175206,27.85016969036745
6506.74772,23.15,50.2,100300.0,0.0706,23.09,53.71,100313.0,0.0738,22.92,51.24,100298.0,0.061,23.05,47.9,100280.0,0.0706,23.13,51.52,100200.0,0.077,23.47,62.01,100259,0.0211,23.62,50.71,100271.0,0.0322,22.74,51.77,100238.0,0.0899,22.8,56.63,100198.0,0.0867,22.832475603925868,23.83520094363468,19.807990964280673,22.832475603925868,24.835226475950076,6.96939669409619,10.585141354372123,28.839421454175206,27.85016969036745
6516.86429,23.15,50.05,100302.0,0.0706,23.1,53.66,100314.0,0.077,22.92,51.19,100294.0,0.061,23.04,47.96,100278.0,0.0706,23.13,51.47,100199.0,0.077,23.47,62.03,100255,0.0247,23.62,50.69,100271.0,0.025,22.74,51.34,100239.0,0.0899,22.8,56.63,100198.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6526.97992,23.15,50.23,100298.0,0.0706,23.1,53.66,100314.0,0.077,22.92,51.18,100296.0,0.061,23.04,47.83,100282.0,0.0706,23.13,51.47,100195.0,0.077,23.46,62.03,100257,0.0247,23.62,50.68,100268.0,0.0322,22.74,51.74,100238.0,0.0899,22.8,56.67,100200.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,10.585141354372123,28.839421454175206,27.85016969036745
6537.0965,23.15,50.47,100298.0,0.0706,23.1,53.64,100311.0,0.077,22.92,51.23,100297.0,0.061,23.04,47.86,100276.0,0.0706,23.13,51.48,100199.0,0.077,23.47,62.03,100255,0.0247,23.62,50.7,100271.0,0.025,22.74,51.68,100237.0,0.0899,22.8,56.61,100194.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,8.14585394531194,8.24372759856631,28.839421454175206,27.85016969036745
6547.21212,23.15,50.17,100293.0,0.0706,23.1,53.54,100310.0,0.077,22.92,51.27,100295.0,0.061,23.04,47.83,100279.0,0.0706,23.13,51.49,100200.0,0.077,23.47,62.02,100253,0.0211,23.62,50.68,100267.0,0.025,22.74,51.29,100237.0,0.0899,22.8,56.57,100195.0,0.0867,22.832475603925868,24.835226475950076,19.807990964280673,22.832475603925868,24.835226475950076,6.96939669409619,8.24372759856631,28.839421454175206,27.85016969036745
